# cpu,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz
# logical_cores,8
# ram_gb,7.75
# compiler,MSVC 1944
# build,Release/RelWithDebInfo (NDEBUG)
# timestamp,2026-08-27T11:18:22
case_id,scramble,scramble_length,known_optimal,config,solver,heuristic,order_moves,threads,time_limit_ms,solution_length,milliseconds,nodes_expanded,nodes_generated,nodes_pruned,moves_skipped,iterations,initial_heuristic,final_threshold,proven_lower_bound,peak_memory_bytes,status,verified
d12-0,B U B D B' D' B2 R2 F2 L' U B,12,12,ida-4-thread,korf-ida*,max of 3 PDBs,0,4,300000,12,24.155,26185,348996,322814,122259,4,9,12,12,103874560,optimal,1
d12-1,L2 B L B' D' F' D2 F' B' U B U',12,12,ida-4-thread,korf-ida*,max of 3 PDBs,0,4,300000,12,30.646,28939,385437,356502,135390,5,8,12,12,103874560,optimal,1
d12-2,B D2 L B' D2 B' L2 F' L U' R' B',12,12,ida-4-thread,korf-ida*,max of 3 PDBs,0,4,300000,12,22.785,24399,326118,301722,112992,4,9,12,12,103874560,optimal,1
d12-3,D2 F L B2 R L' B' L2 U2 D2 B' R',12,12,ida-4-thread,korf-ida*,max of 3 PDBs,0,4,300000,12,27.707,28943,386260,357321,134637,5,8,12,12,103874560,optimal,1
d13-0,R' U' L2 F D2 R D' R2 U' L F L2 D',13,13,ida-4-thread,korf-ida*,max of 3 PDBs,0,4,300000,13,125.189,146482,1955452,1808974,681099,5,9,13,13,103874560,optimal,1
d13-1,R F D R L B' L2 F' B' D2 B' D' R',13,13,ida-4-thread,korf-ida*,max of 3 PDBs,0,4,300000,13,103.227,88277,1179350,1091077,409545,5,9,13,13,103878656,optimal,1
d13-2,U' R2 B L' F2 D' L U L' B2 U F2 B,13,13,ida-4-thread,korf-ida*,max of 3 PDBs,0,4,300000,13,153.731,169600,2266741,2097145,785901,5,9,13,13,103882752,optimal,1
d13-3,B R F R2 B' D' B' L' U R' B D2 F,13,13,ida-4-thread,korf-ida*,max of 3 PDBs,0,4,300000,13,198.866,219119,2920806,2701692,1023243,6,8,13,13,103882752,optimal,1
d6-0,R B2 L2 U' D' R2,6,6,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,6,1.018,6,38,32,15,1,6,6,6,103964672,optimal,1
d6-1,U2 R U F' U B',6,6,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,6,0.665,6,31,25,6,1,6,6,6,103964672,optimal,1
d6-2,B' U2 L' D' R L',6,6,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,6,0.765,6,45,39,15,1,6,6,6,103964672,optimal,1
d6-3,L' D F' U' L' D2,6,6,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,6,0.691,6,46,40,18,1,6,6,6,103964672,optimal,1
d8-0,D2 B' R' B2 U F' L2 D',8,8,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,8,0.690,9,85,76,21,1,8,8,8,103964672,optimal,1
d8-1,D2 B L' D F2 D' R L2,8,8,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,8,1.191,13,140,128,42,2,7,8,8,103964672,optimal,1
d8-2,U' R2 D2 R' U2 L2 U B',8,6,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,6,0.564,6,43,37,9,1,6,6,6,103964672,optimal,1
d8-3,R' B' D' B D B' U2 D',8,8,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,8,0.924,10,94,85,30,2,7,8,8,103964672,optimal,1
d10-0,F' B' U' D L' F D' F B2 U2,10,10,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,10,1.575,147,1957,1812,606,3,8,10,10,103964672,optimal,1
d10-1,U' B2 D' F' B2 D L' U' B2 U,10,10,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,10,2.197,185,2394,2211,858,3,8,10,10,103964672,optimal,1
d10-2,F2 B' U2 R' D F2 R' L2 F2 B,10,10,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,10,1.749,318,4180,3864,1467,3,8,10,10,103964672,optimal,1
d10-3,R D2 R L2 B L F L2 B2 D,10,10,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,10,1.165,366,4874,4509,1662,2,9,10,10,103968768,optimal,1
d11-0,B' L D' R2 B2 U L' B U2 R B',11,11,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,11,2.623,1542,20526,18986,7155,3,9,11,11,103968768,optimal,1
d11-1,R D2 B2 L D R' B' R2 F2 L2 B',11,11,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,11,3.800,3005,40263,37260,13755,3,9,11,11,103968768,optimal,1
d11-2,L2 U' F2 D L D' L B' R' F L2,11,11,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,11,2.002,1341,17962,16622,6099,2,10,11,11,103972864,optimal,1
d11-3,D F R2 B R F' B U2 D' F' U,11,11,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,11,4.016,1722,22790,21072,8109,5,7,11,11,103972864,optimal,1
d12-0,B U B D B' D' B2 R2 F2 L' U B,12,12,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,12,18.995,26185,348996,322814,122259,4,9,12,12,103972864,optimal,1
d12-1,L2 B L B' D' F' D2 F' B' U B U',12,12,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,12,28.640,46891,624697,577810,219273,5,8,12,12,103972864,optimal,1
d12-2,B D2 L B' D2 B' L2 F' L U' R' B',12,12,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,12,18.913,24399,326118,301722,112992,4,9,12,12,103985152,optimal,1
d12-3,D2 F L B2 R L' B' L2 U2 D2 B' R',12,12,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,12,21.889,44660,596077,551421,207735,5,8,12,12,103985152,optimal,1
d13-0,R' U' L2 F D2 R D' R2 U' L F L2 D',13,13,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,13,110.075,201277,2687400,2486127,935466,5,9,13,13,103985152,optimal,1
d13-1,R F D R L B' L2 F' B' D2 B' D' R',13,13,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,13,82.484,122998,1644116,1521122,569556,5,9,13,13,103985152,optimal,1
d13-2,U' R2 B L' F2 D' L U L' B2 U F2 B,13,13,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,13,96.362,156516,2091963,1935451,724977,5,9,13,13,103985152,optimal,1
d13-3,B R F R2 B' D' B' L' U R' B D2 F,13,13,ida-8-thread,korf-ida*,max of 3 PDBs,0,8,300000,13,144.416,272964,3638891,3365932,1274136,6,8,13,13,103985152,optimal,1
